"songplay_id","start_time","user_id","level","song_id","artist_id","session_id","location","user_agent","created_at","updated_at"
82,"2018-11-02 12:02:41.796",49,"free",NULL,NULL,179,"San Francisco-Oakland-Hayward, CA","Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
83,"2018-11-02 12:03:07.796",44,"paid",NULL,NULL,157,"Waterloo-Cedar Falls, IA","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
84,"2018-11-02 12:04:57.796",15,"paid",NULL,NULL,172,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
85,"2018-11-02 12:07:23.796",44,"paid",NULL,NULL,157,"Waterloo-Cedar Falls, IA","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
86,"2018-11-02 12:09:30.796",49,"free",NULL,NULL,179,"San Francisco-Oakland-Hayward, CA","Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
87,"2018-11-02 12:09:52.796",15,"paid",NULL,NULL,172,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
88,"2018-11-02 12:11:32.796",44,"paid",NULL,NULL,157,"Waterloo-Cedar Falls, IA","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
89,"2018-11-02 12:11:54.796",15,"paid",NULL,NULL,172,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
90,"2018-11-02 12:14:55.796",44,"paid",NULL,NULL,157,"Waterloo-Cedar Falls, IA","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
91,"2018-11-02 12:15:36.796",15,"paid",NULL,NULL,172,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
92,"2018-11-02 12:17:04.796",44,"paid",NULL,NULL,157,"Waterloo-Cedar Falls, IA","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
93,"2018-11-02 12:19:04.796",86,"free",NULL,NULL,189,"La Crosse-Onalaska, WI-MN","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
94,"2018-11-02 12:19:35.796",15,"paid",NULL,NULL,172,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
95,"2018-11-02 12:23:01.796",15,"paid",NULL,NULL,172,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
96,"2018-11-02 12:25:50.796",15,"paid",NULL,NULL,172,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
97,"2018-11-02 12:30:22.796",15,"paid",NULL,NULL,172,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
98,"2018-11-02 12:35:41.796",15,"paid",NULL,NULL,172,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
99,"2018-11-02 12:39:30.796",15,"paid",NULL,NULL,172,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
100,"2018-11-02 12:44:51.796",15,"paid",NULL,NULL,172,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
101,"2018-11-02 12:48:32.796",15,"paid",NULL,NULL,172,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
102,"2018-11-02 12:53:45.796",15,"paid",NULL,NULL,172,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
103,"2018-11-02 12:57:34.796",15,"paid",NULL,NULL,172,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
104,"2018-11-02 13:01:57.796",15,"paid",NULL,NULL,172,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
105,"2018-11-02 13:06:37.796",15,"paid",NULL,NULL,172,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
106,"2018-11-02 13:10:43.796",15,"paid",NULL,NULL,172,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
107,"2018-11-02 13:14:59.796",15,"paid",NULL,NULL,172,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
108,"2018-11-02 13:18:26.796",15,"paid",NULL,NULL,172,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
109,"2018-11-02 13:19:09.796",100,"free",NULL,NULL,174,"New York-Newark-Jersey City, NY-NJ-PA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
110,"2018-11-02 13:22:25.796",15,"paid",NULL,NULL,172,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
111,"2018-11-02 13:25:38.796",100,"free",NULL,NULL,174,"New York-Newark-Jersey City, NY-NJ-PA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
112,"2018-11-02 13:28:48.796",15,"paid",NULL,NULL,172,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
113,"2018-11-02 13:30:10.796",100,"free",NULL,NULL,174,"New York-Newark-Jersey City, NY-NJ-PA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
114,"2018-11-02 13:33:03.796",15,"paid",NULL,NULL,172,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
115,"2018-11-02 13:38:24.796",15,"paid",NULL,NULL,172,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
116,"2018-11-02 13:41:39.796",15,"paid",NULL,NULL,172,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
117,"2018-11-02 13:44:33.796",15,"paid",NULL,NULL,172,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
118,"2018-11-02 13:50:21.796",15,"paid",NULL,NULL,172,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
119,"2018-11-02 13:54:07.796",15,"paid",NULL,NULL,172,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
120,"2018-11-02 13:58:16.796",15,"paid",NULL,NULL,172,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
121,"2018-11-02 14:22:57.796",80,"free",NULL,NULL,194,"Portland-South Portland, ME","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
122,"2018-11-02 14:26:53.796",80,"free",NULL,NULL,194,"Portland-South Portland, ME","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
123,"2018-11-02 14:32:40.796",80,"free",NULL,NULL,194,"Portland-South Portland, ME","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
124,"2018-11-02 14:48:10.796",86,"free",NULL,NULL,197,"La Crosse-Onalaska, WI-MN","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
125,"2018-11-02 15:23:54.796",26,"free",NULL,NULL,183,"San Jose-Sunnyvale-Santa Clara, CA","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
126,"2018-11-02 15:27:04.796",26,"free",NULL,NULL,183,"San Jose-Sunnyvale-Santa Clara, CA","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
127,"2018-11-02 15:29:53.796",26,"free",NULL,NULL,183,"San Jose-Sunnyvale-Santa Clara, CA","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
128,"2018-11-02 15:33:24.796",26,"free",NULL,NULL,183,"San Jose-Sunnyvale-Santa Clara, CA","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
129,"2018-11-02 15:37:39.796",26,"free",NULL,NULL,183,"San Jose-Sunnyvale-Santa Clara, CA","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
130,"2018-11-02 15:40:21.796",61,"free",NULL,NULL,60,"Houston-The Woodlands-Sugar Land, TX","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
131,"2018-11-02 15:43:16.796",61,"free",NULL,NULL,60,"Houston-The Woodlands-Sugar Land, TX","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
132,"2018-11-02 16:06:43.796",88,"free",NULL,NULL,193,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
133,"2018-11-02 16:10:54.796",88,"free",NULL,NULL,193,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
134,"2018-11-02 16:12:33.796",88,"free",NULL,NULL,193,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
135,"2018-11-02 16:17:13.796",88,"free",NULL,NULL,193,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
136,"2018-11-02 16:18:50.796",75,"free",NULL,NULL,167,"Columbia, SC","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
137,"2018-11-02 16:22:13.796",75,"free",NULL,NULL,167,"Columbia, SC","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
138,"2018-11-02 16:24:54.796",75,"free",NULL,NULL,167,"Columbia, SC","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
139,"2018-11-02 16:27:56.796",75,"free",NULL,NULL,167,"Columbia, SC","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
140,"2018-11-02 16:30:54.796",75,"free",NULL,NULL,167,"Columbia, SC","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
141,"2018-11-02 16:32:07.796",88,"free",NULL,NULL,205,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
142,"2018-11-02 16:32:51.796",88,"free",NULL,NULL,205,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
143,"2018-11-02 16:34:47.796",75,"free",NULL,NULL,167,"Columbia, SC","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
144,"2018-11-02 16:35:00.796",50,"free",NULL,NULL,156,"New Haven-Milford, CT","""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
145,"2018-11-02 16:38:55.796",75,"free",NULL,NULL,167,"Columbia, SC","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
146,"2018-11-02 16:38:59.796",50,"free",NULL,NULL,156,"New Haven-Milford, CT","""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
147,"2018-11-02 16:46:02.796",75,"free",NULL,NULL,167,"Columbia, SC","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
148,"2018-11-02 16:49:44.796",75,"free",NULL,NULL,167,"Columbia, SC","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
149,"2018-11-02 16:51:37.796",75,"free",NULL,NULL,167,"Columbia, SC","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
150,"2018-11-02 16:55:09.796",75,"free",NULL,NULL,167,"Columbia, SC","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
151,"2018-11-02 17:00:38.796",75,"free",NULL,NULL,167,"Columbia, SC","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
152,"2018-11-02 17:13:04.796",10,"free",NULL,NULL,182,"Washington-Arlington-Alexandria, DC-VA-MD-WV","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
153,"2018-11-02 17:18:37.796",10,"free",NULL,NULL,182,"Washington-Arlington-Alexandria, DC-VA-MD-WV","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
154,"2018-11-02 17:25:28.796",10,"free",NULL,NULL,182,"Washington-Arlington-Alexandria, DC-VA-MD-WV","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
155,"2018-11-02 17:31:45.796",10,"free",NULL,NULL,182,"Washington-Arlington-Alexandria, DC-VA-MD-WV","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
156,"2018-11-02 17:55:17.796",50,"free",NULL,NULL,207,"New Haven-Milford, CT","""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
157,"2018-11-02 17:59:02.796",50,"free",NULL,NULL,207,"New Haven-Milford, CT","""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
158,"2018-11-02 18:02:42.796",50,"free",NULL,NULL,207,"New Haven-Milford, CT","""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
159,"2018-11-02 18:36:53.796",71,"free",NULL,NULL,70,"Columbia, SC","""Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D201 Safari/9537.53""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
160,"2018-11-02 18:39:03.796",71,"free",NULL,NULL,70,"Columbia, SC","""Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D201 Safari/9537.53""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
161,"2018-11-02 18:42:24.796",71,"free",NULL,NULL,70,"Columbia, SC","""Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D201 Safari/9537.53""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
162,"2018-11-02 18:45:39.796",71,"free",NULL,NULL,70,"Columbia, SC","""Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D201 Safari/9537.53""","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
163,"2018-11-02 19:41:15.796",54,"free",NULL,NULL,53,"Yuba City, CA","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
164,"2018-11-02 20:37:03.796",3,"free",NULL,NULL,112,"Saginaw, MI","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0","2025-10-21 15:35:06.983597","2025-10-21 15:35:06.983597"
